,TSLA,X4958.TW,X2330.TW,X1536.TW,X3501.TW,X603305.SS,X300750.SZ,X600885.SS,DAN,TEL
2019/8/19,44.13060407,112.4307931,238.9679467,103.7373484,47.24168676,23.24208273,73.44000376,24.35229832,12.29201964,86.41277114
2019/8/20,45.41470339,117.030911,238.2492253,103.4653444,47.72963051,23.12178691,76.22973811,25.74870061,12.14847979,87.06750376
2019/8/21,45.19145311,117.1929321,242.6989162,104.9209381,47.99297722,23.69672654,75.70707007,25.31103772,11.99010856,86.34969676
2019/8/22,44.20393153,117.4341859,242.8461187,108.488285,47.72736035,23.71691361,76.12082235,24.88022603,12.21970794,87.06803672
2019/8/23,44.78365346,121.4308164,242.2630002,107.4333695,47.94252731,23.76903836,76.06530356,24.61709847,12.33941907,87.76315003
2019/8/26,42.58711641,120.3863387,243.8372107,106.8240937,47.74154836,23.68195478,74.36521349,24.46431784,11.52874525,86.44488788
2019/8/27,43.32780962,115.5769309,238.563361,105.3455284,47.28672945,23.46515639,73.23146459,24.83784005,11.40040905,86.11616352
2019/8/28,42.64930602,115.052476,233.562161,105.7969098,46.85211533,23.69272436,73.19407635,24.75795659,11.07844167,86.64155046
2019/8/29,43.09161573,114.40509,242.1943533,112.7331421,47.21250126,24.33024342,72.76826994,24.56026141,11.77208449,86.30047168
2019/8/30,44.34036792,114.4530212,242.6840412,113.3838975,47.07591632,23.79324456,71.33828558,24.49996039,12.05178724,88.88645529
2019/9/2,45.56203447,117.0531282,250.8364094,118.0084322,47.23695145,23.85491076,72.96645545,24.55442668,12.64431299,88.17684673
2019/9/3,45.27439975,117.2819612,247.6918824,116.6038182,47.35401162,25.05070391,73.19227742,24.65295963,12.36264201,88.2008561
2019/9/4,45.1126645,114.5817609,244.0256708,113.7461758,47.16113732,24.50834442,71.36568626,24.20629087,11.86650357,86.06324582
2019/9/5,44.4971351,116.5932905,248.8869395,114.0076567,47.30658825,24.69945964,71.40906951,24.03331566,12.46175221,87.97292271
2019/9/6,46.25180157,118.8718663,253.9334377,111.5965357,47.50544562,24.73912595,71.53665953,24.25825142,13.4630248,91.66165706
2019/9/9,45.82281371,115.8227404,254.5057486,110.6326718,47.51525808,25.03856913,72.11877111,23.98403741,13.6780732,92.00208876
2019/9/10,47.39635638,120.1061636,264.5105717,109.8153322,48.15373471,26.01982818,78.41557109,24.48067681,14.79240077,93.78997725
2019/9/11,47.67522963,112.2120434,255.6090828,110.7337384,47.00323818,25.56719267,77.59485976,25.24464396,15.32338961,93.51821268
2019/9/12,49.93303148,110.3299575,256.6276125,112.2179973,46.9570188,26.0212219,78.04706979,25.28923839,14.5524694,93.63876091
2019/9/13,50.10738796,111.216004,260.0020649,111.8699538,47.19876531,26.95399555,79.1108259,24.98162384,14.7231448,95.19556355
2019/9/16,49.63680686,109.8968612,255.8716025,111.7519591,47.01838724,26.81160131,78.72279789,25.09302926,15.21655019,94.62450559
2019/9/17,49.08306876,110.3184256,258.7875122,111.2011578,46.86956165,28.28733436,77.36572796,25.1551904,15.21200403,92.99533397
2019/9/18,49.94129303,111.7863408,258.3294179,110.2495637,46.97789168,27.78421626,75.47711239,24.69413612,15.35836441,92.78913746
2019/9/19,49.30139351,113.1647505,259.325546,111.738932,47.13780881,27.79763381,75.29958231,24.67550641,14.80904004,92.66313099
2019/9/20,49.85494467,113.4961772,259.1930091,111.2074699,46.83527094,27.88020239,76.06173651,25.2877012,14.91927432,92.27432842
2019/9/23,48.54329008,113.2463874,257.4680373,111.3258944,46.83426382,29.05294909,75.15208983,25.23753125,14.6199649,90.89716682
2019/9/24,48.69506151,115.8292095,258.5842253,112.6282908,46.91807875,28.59969251,73.32816825,25.3764893,14.41752794,89.324462
2019/9/25,45.06646326,114.3260999,259.5963632,114.6098961,46.97980471,28.09340047,73.08417958,26.02245901,13.9539061,89.15133989
2019/9/26,46.12694263,114.490923,258.5083422,113.1787933,46.69436279,27.28271062,72.75052994,25.89986958,13.98058715,90.33458922
2019/9/27,49.41494105,113.9836067,263.0103041,113.5210908,46.62950357,26.71297772,71.58672908,25.30283399,14.0289452,90.65230345
2019/9/30,49.33599606,110.0536872,266.4024641,113.5289816,46.50612625,27.53547954,71.63634852,25.2524263,14.02134568,89.99882818
2019/10/1,47.58923014,110.2204634,267.84426,112.6477242,46.49139258,29.02061003,71.76188961,25.12589151,13.9364823,90.40615253
2019/10/2,49.55760727,115.2728844,275.0985308,113.1864199,46.7095635,29.13795187,71.40726252,25.03120862,13.69899713,89.00398372
2019/10/3,49.21626407,114.8214019,273.2276084,113.6783552,46.49440941,29.09704317,71.42367024,25.02212509,13.37832604,86.55864551
2019/10/4,46.37779712,110.4756853,270.2428415,112.6292581,46.14844309,29.02108667,71.02490101,24.928795,13.14414296,86.29573906
2019/10/7,46.78711078,113.4994672,272.5205844,106.6612184,46.14044957,29.2229588,71.39874493,24.96192394,13.44551249,87.54487025
2019/10/8,48.10836643,116.8764927,273.5269978,105.1841538,46.21926368,29.26389924,71.45769602,24.96380014,13.18355772,85.60494674
2019/10/9,48.18752296,116.6749639,279.5079996,103.6617483,46.2397254,30.00069429,70.05965327,25.30858895,12.79426235,83.09188281
2019/10/10,48.72193714,115.1301143,276.1698705,102.0280547,45.71428595,29.70855307,68.76972136,25.02753174,13.14814926,84.47785322
2019/10/11,48.75070891,115.016139,276.3403873,102.0083873,45.69584713,30.12969516,70.54185833,25.10301067,13.31706719,85.1867345
2019/10/14,49.74211184,117.0534915,276.2258045,101.8710567,46.08622214,28.90027878,71.20882064,24.52789861,14.31002516,87.23765965
2019/10/15,51.34451287,120.1431061,280.2028478,101.8092477,45.6193063,31.40691302,70.13947724,24.77475793,14.26281812,87.24696395
2019/10/16,51.51213097,120.0762781,282.1815421,104.2050698,45.66557984,29.65786764,70.16506825,24.59046841,14.36628989,88.81746417
2019/10/17,51.20410793,122.72514,296.6107099,103.3337512,46.57769414,30.64772379,69.57257363,24.40638327,14.93711238,89.47473997
2019/10/18,52.4924312,127.3526817,286.4753818,102.7888911,46.39851436,31.85373057,69.01513728,24.31643179,14.98002967,90.00752329
2019/10/21,51.50800341,130.6197154,283.6396225,103.2493784,46.16316727,29.96084097,69.7776013,24.41544787,15.17383645,89.82788545
2019/10/22,50.72495203,132.4300182,280.6765422,102.7415562,46.56252717,28.30687012,69.10925507,24.87556037,15.3023502,90.90528693
2019/10/23,51.18506646,136.3995374,285.5253772,102.2281122,47.29631975,29.5881072,70.06423492,24.74559188,15.82128924,90.98695893
2019/10/24,50.99762356,134.8719925,289.5646773,102.6902989,46.8251056,28.84921013,70.07522477,24.26962071,15.85476071,90.61472097
2019/10/25,60.23442531,143.2398782,292.193236,112.4653012,47.28042176,30.15464211,71.08748073,25.18779864,16.04308319,91.22650691
2019/10/28,65.70609249,143.1391066,289.9435891,111.3754822,47.1504273,31.43020427,70.48124595,25.51012304,16.36911173,91.43243611
2019/10/29,65.57897202,145.4294692,286.5528388,108.8922601,46.96882879,32.00130405,70.28603336,25.53190713,16.54108384,91.87020156
2019/10/30,65.45960279,142.4601901,295.9293833,112.1367497,47.1237221,31.68584585,68.47236683,25.30608132,16.74973994,91.42135766
2019/10/31,64.45116652,146.6621383,293.5611995,111.0435859,46.73234621,31.33190443,68.92677468,25.06919227,16.87065605,87.59955991
2019/11/1,64.48084738,143.081738,292.0807407,110.5107777,46.6339026,31.2917224,68.11849385,24.95185744,16.10559099,87.04448106
2019/11/4,63.08433267,143.4499944,287.2183345,110.6496965,46.22237239,31.50682459,68.02015552,24.35903135,17.0495088,87.81003717
2019/11/5,64.53321513,144.2270951,299.5697445,111.507287,46.76740256,32.41286199,69.25307646,26.02073801,17.70812279,91.44745469
2019/11/6,64.59674896,145.7432253,303.5603104,111.4737929,46.71881602,32.06497959,72.83125951,26.26270912,17.27133057,91.62903305
2019/11/7,67.37863129,142.3422939,309.4221717,110.6002557,47.21606237,33.05381661,75.94595883,26.62897832,17.69208942,92.37201185
2019/11/8,68.6732186,146.0471896,303.6678914,111.2313688,46.82714053,33.67574571,74.85546199,26.81624632,18.03103006,91.6915363
2019/11/11,68.87108322,145.0159808,299.6617468,112.0884345,46.76479115,34.47572599,75.12317167,26.6600329,17.96023866,91.49085568
2019/11/12,70.85093013,142.4451033,297.5269102,110.0257702,46.57636239,34.849114,73.37253156,26.73634696,17.92808787,91.14043329
2019/11/13,71.60332096,150.5041765,300.9246883,110.432208,46.38572747,34.60003874,74.4651354,26.44226212,17.77560085,90.75977251
2019/11/14,70.81786364,136.7607978,299.3947036,109.9713983,46.81851101,34.11166775,73.92731192,28.05671457,17.13950497,91.22547622
2019/11/15,71.38039779,135.4643871,299.3493887,107.8347773,46.48533664,34.32039745,73.81466681,27.46484914,16.92248032,90.24087034
2019/11/18,72.07589056,135.8984615,303.5282659,107.8571131,46.46985472,32.43282852,72.44967383,28.12575621,16.87271539,90.60708939
2019/11/19,71.68621683,138.8124933,303.0586296,107.8444851,46.27905417,32.9540799,72.83932372,28.63724706,16.83678374,90.00493102
2019/11/20,74.04669802,136.2700908,308.8043673,108.5857854,46.36239088,33.28064718,76.4891602,29.07840051,16.82810775,90.53850463
2019/11/21,72.33184207,136.1769244,307.1643704,109.1017539,46.64844137,32.31832237,76.01268322,28.90861847,16.45044633,90.12879007
2019/11/22,72.90971447,135.5316521,304.3941998,108.1159728,46.60140392,31.87195904,76.84097659,29.19211917,16.43534197,89.13729976
2019/11/25,67.59855094,132.5708222,298.5589638,108.2638183,46.14577566,31.48342723,80.16173811,29.90357383,16.59066711,88.46919468
2019/11/26,68.81854328,133.1802434,299.1856677,108.1154917,46.48509053,30.67420789,83.49693903,28.58069425,17.26720441,91.06234356
2019/11/27,67.36396622,132.9339651,303.0383317,109.2550728,46.47823087,30.77047773,88.14032182,28.20378238,17.13317138,91.22865174
2019/11/28,68.06219999,136.888598,310.7492485,111.5599,46.76971901,31.82419436,89.65578756,29.65988756,17.55638666,92.19083161
2019/11/29,67.60715399,132.6644644,308.0844059,111.3282786,46.5118326,31.17948152,89.06495894,28.99351221,17.33671785,91.52938629
2019/12/2,67.21977488,130.5421879,300.4617596,111.9362845,46.37329214,30.62647275,88.49994755,28.91221698,17.08806943,90.76919483
2019/12/3,68.03032973,131.1458532,299.3752704,109.4476376,46.17566682,30.31708418,88.68811017,28.80051394,17.1325838,89.05223713
2019/12/4,68.45152224,129.1789727,298.1563356,110.767583,46.37569323,30.90354703,88.1090603,28.63247872,16.77166721,87.72397088
2019/12/5,67.83052332,131.1707256,300.3695264,110.2043765,46.19059972,30.81204393,88.46159773,28.60997611,16.68273896,88.61701032
2019/12/6,66.91851367,129.0248212,302.7995507,109.9861364,46.01861851,30.58850471,92.48669175,28.56069993,16.71244867,88.29910465
2019/12/9,68.39291917,130.2211388,303.2887029,109.5862878,46.42290746,31.25308921,94.29426935,29.81030968,17.76209416,90.07582053
2019/12/10,69.22557237,132.7901242,308.0593436,111.5532685,46.32409066,31.18669151,94.33626544,29.31445175,17.51693282,88.83885703
2019/12/11,71.50019465,134.9970923,307.6424415,110.1150565,46.08030858,31.59043616,96.24652275,28.43419327,17.72495564,88.90109897
2019/12/12,71.97191235,133.3758959,310.7693262,110.0681395,46.18960865,30.81204103,93.89512276,28.70175494,18.12155392,90.64250818
2019/12/13,73.34511927,135.4904774,324.2815716,111.0590357,46.1275417,29.670192,92.02994897,28.5086848,19.22144509,92.31694025
2019/12/16,72.93991945,135.3806965,334.1396721,109.5269693,46.16109847,29.00281696,95.44258466,29.68196183,18.91142488,92.81218844
2019/12/17,77.36110325,133.3975472,330.1603905,111.4994123,46.02789344,29.17179368,94.55176399,30.08646024,18.81663355,92.50635951
2019/12/18,77.53256288,137.7628511,336.3006871,114.9405645,46.54079422,30.46658968,97.77410623,31.46894954,19.06885034,92.71774523
2019/12/19,81.42328869,138.3195877,332.5102202,113.95583,46.78650477,30.88344576,95.15313237,31.12579608,19.67859793,93.90135226
2019/12/20,82.38497099,133.3213429,330.8181133,114.5263766,46.41823886,31.16392733,95.658858,30.94125152,18.75880869,92.86153913
2019/12/23,81.67767162,135.6547891,328.1051973,113.3195386,46.41388083,31.75985045,95.06540957,31.83696347,18.47203094,93.75239018
2019/12/24,85.96588223,135.5645688,326.9907708,112.7030708,46.4598828,31.69422836,94.73888962,32.27389239,18.43571548,92.18240275
2019/12/25,86.3380202,134.0895769,329.6444997,113.8918128,46.67205795,33.31952904,101.7858085,34.75932004,18.6608703,93.45873599
2019/12/26,86.69517545,135.6630245,330.1773825,114.7134202,46.74896656,33.51555876,107.7675705,34.4261684,18.43521473,92.71721053
2019/12/27,88.27568201,135.6598755,325.6558518,112.3291325,46.73426207,32.4593102,108.4190192,33.78290409,18.43667765,94.11658156
2019/12/30,87.93294821,137.026896,331.6152157,112.689837,46.94561422,32.9447699,107.484341,33.48043774,18.378608,93.31190771
2019/12/31,85.18997329,136.9458,329.4841061,113.8245919,47.08466759,33.48131958,113.2026582,34.76704069,18.14857219,92.75799689
2020/1/2,85.70475045,137.6983011,326.6315031,113.0052599,47.19250757,34.17325428,109.259636,34.80778363,18.26732904,93.61751069
2020/1/3,88.32478962,141.8094349,332.9075612,114.259494,47.27510825,34.49454005,110.8582373,34.51088945,18.49231577,94.27498698
2020/1/6,91.15818901,142.1850171,332.9193117,119.1546978,47.23462989,35.05712407,113.088323,34.61391528,17.39732742,93.11789265
2020/1/7,93.51648502,137.1891767,329.290884,121.1064579,46.86197851,38.60229431,113.3554348,35.72638882,17.38200142,93.30972505
2020/1/8,96.81002178,128.1353683,322.7099491,123.4150469,46.75913153,41.34186836,112.3329976,36.05007511,17.21661043,95.26420698
2020/1/9,101.3162443,126.4961311,322.8055925,123.5827567,46.60879786,45.44365138,113.4869303,37.12777474,17.0774094,95.19025969
2020/1/10,98.658885,136.2902968,333.7311683,122.7024058,46.90236098,47.11078594,119.7342049,36.77353417,16.80997932,96.27645045
2020/1/13,97.95715658,130.2008673,332.9593539,119.1850941,46.57107027,49.68703255,117.3672876,36.40234574,16.28547296,95.17819841
2020/1/14,107.42903,133.2756836,332.4126822,119.4691195,46.49174159,54.66253904,121.0782354,36.70681661,16.25374528,94.54992163
2020/1/15,109.6901539,131.561668,335.2532773,120.0877315,46.8597671,53.03844807,119.0389229,36.66406141,15.76196193,97.00821878
2020/1/16,106.2530128,131.5581936,330.4621183,121.303567,46.82611136,53.82756867,119.5626608,36.03101076,16.11999834,96.30755578
2020/1/17,105.3980184,132.4957027,327.5305307,120.9114677,47.05302522,55.57365694,120.6196177,36.0168752,16.27936532,97.855587
2020/1/20,103.565539,131.0918892,321.4368945,122.3741009,46.84838272,52.61455326,118.8797186,35.78771591,16.4164839,96.62290636
2020/1/21,105.8122587,129.81353,325.7568968,121.268102,46.63426772,54.07339711,126.9140078,35.93827826,16.3835048,97.86721815
2020/1/22,112.808422,129.7774805,327.2196842,121.240125,46.6773439,53.45602124,126.0118959,35.14417598,16.28063019,98.20503215
2020/1/23,117.0020506,130.3237081,325.0359141,120.8417066,46.79253848,56.269974,138.7333346,36.74542893,16.50883443,96.99515819
2020/1/24,117.5861813,129.6937306,324.2654562,121.3300885,46.73632394,53.25801439,135.1235465,34.44246944,16.59178756,98.5105483
2020/1/27,115.6283066,129.7619962,323.5634328,120.9821122,46.62206104,53.50153259,135.2900927,34.31587594,16.03456381,96.58875374
2020/1/28,113.6394661,130.2926875,326.2679177,120.8876433,46.66371727,54.35661502,136.6992869,34.9088582,15.77155981,95.97183474
2020/1/29,117.7945996,129.9100106,324.186623,121.1696155,46.66523771,52.21384284,133.0126136,34.12262123,16.06146079,95.97983648
2020/1/30,120.5113887,129.6945467,323.9339761,121.4725108,46.6474814,53.54748655,134.0231712,34.24398237,16.0739321,96.02848364
2020/1/31,131.8954733,116.3857629,309.6494489,114.702155,45.1984223,52.85684053,135.1918845,34.14328364,15.67581544,94.66237414
2020/2/3,135.0506093,115.1015637,310.7880423,117.9819618,45.36511758,53.07127516,134.0627249,34.30860854,15.08573343,90.27499587
2020/2/4,161.4576604,115.0340008,305.5053066,115.0822549,44.47508907,48.00888688,139.5130605,33.04660641,15.71299426,92.05232785
2020/2/5,175.4860794,115.4907253,313.043117,121.2735521,44.86888409,52.71786267,150.8378253,36.07496638,15.84722619,92.35657472
2020/2/6,148.0583984,113.482926,315.6587028,119.0004424,44.33091146,55.1618072,168.0110645,35.11423245,16.40467255,95.49446329
2020/2/7,156.102778,115.3543261,317.9701084,119.5799834,44.66153898,56.96466383,175.1348503,35.44319219,15.9698237,92.49260095
2020/2/10,135.1325326,114.3550716,309.4253748,116.5824909,44.35201575,55.93150372,166.4563075,34.66666438,15.97231392,92.31139518
2020/2/11,176.3562041,117.5687523,316.1128151,115.9002731,43.91334386,60.68386817,176.8592495,35.56841207,14.71748562,89.38243144
2020/2/12,171.897077,119.6807883,322.753861,116.8612127,43.89693266,57.13049296,163.4413827,36.53866486,15.72925454,90.21952092
2020/2/13,174.3122924,117.7055618,321.4451946,115.8288686,44.29591458,56.74324323,166.8951674,35.85897769,16.64056126,94.60514115
2020/2/14,169.3756451,119.7708051,323.5597033,114.4927204,43.94851059,57.97823322,169.8950726,36.02760786,17.67731924,92.58430182
2020/2/17,167.2386833,120.6868183,322.6810739,118.2424922,44.10181205,55.0468053,160.0412769,35.24981402,17.18370502,90.64900151
2020/2/18,169.995816,118.2178063,323.2139409,117.1104798,44.25559442,55.71703992,160.6337017,36.56801749,17.38719191,90.49330832
2020/2/19,181.8781127,116.3668415,310.7787615,113.5732311,43.70326151,55.76806556,161.3174569,36.65038792,17.02164863,89.37687861
2020/2/20,195.3475941,117.6888292,315.7637818,119.9180569,44.18263062,55.66086165,159.2152476,36.15828933,17.1994972,91.25618779
2020/2/21,193.3459267,115.9049945,311.1449989,120.8121661,44.11466041,55.14167564,166.6745613,35.01555574,17.40114536,90.73100175
2020/2/24,191.7034845,118.2324949,313.6669202,119.9348634,44.04755954,56.55312965,167.1861102,36.68378895,17.12282096,90.44813577
2020/2/25,176.3245522,113.4229078,309.6280031,116.2608056,43.81157227,55.02544991,159.7200449,38.74005716,15.67194698,86.21593213
2020/2/26,169.6561604,116.7557452,305.8963415,117.3041911,43.75188553,55.67981477,168.3189639,38.03554558,14.32444978,82.98740636
2020/2/27,164.2945685,113.3532712,306.5511991,116.3277739,43.93103164,51.23431205,159.9444434,36.96179979,14.66013297,84.48526519
2020/2/28,141.2126436,109.7988862,304.2482155,111.9561571,43.59543558,48.73730406,158.7891868,36.11770272,13.93708582,81.99360232
2020/3/2,139.1509837,111.8892685,305.3249502,112.7685947,43.71699809,44.56994536,144.1439657,34.6062629,14.28517745,82.45254455
2020/3/3,150.6755122,111.9583602,298.5659219,111.4030417,43.53262472,43.03498147,142.4827337,36.05585493,14.07009262,83.55229142
2020/3/4,153.3899152,115.4550881,305.8078863,111.5978393,43.96442834,45.78737518,150.8391448,36.85203599,12.98328641,80.44565146
2020/3/5,151.640511,115.0902563,312.9991871,108.5972331,43.69826737,44.23335306,146.4741513,35.32310893,13.5541638,84.89422068
2020/3/6,142.9775563,116.2736364,310.418776,108.4127834,43.8386322,46.06988047,153.0203793,37.56607905,11.94555564,78.19077314
2020/3/9,146.2266455,112.4721266,301.651941,105.1309942,43.64598164,44.62804067,145.4014985,34.57783954,11.30687229,75.20173339
2020/3/10,120.7896856,104.5718544,286.7990908,96.58608451,41.97461359,39.42912938,127.8199208,31.00615671,9.899075082,72.27206038
2020/3/11,136.0357927,107.8585891,294.9036505,99.82032185,43.26549908,42.94306787,142.877794,35.45346873,10.3633123,76.00659265
2020/3/12,125.5490823,107.5048218,291.2967288,96.66947899,42.8346345,42.41902527,142.7835517,32.60205606,9.859046223,71.53994182
2020/3/13,109.4343206,100.0646991,293.0466736,94.59648386,41.08359661,36.71289047,137.2038911,32.55744212,7.953063349,66.01971365
2020/3/16,106.4984558,88.75970607,282.3343161,86.1019816,38.88373537,44.18430852,140.8730989,31.97575928,8.607903098,69.6767383
2020/3/17,88.54665135,84.05395227,261.8317778,84.12299996,38.06013826,34.6430405,117.6124736,27.74659076,5.677314673,55.71919184
2020/3/18,93.49294909,80.14533325,261.7133741,87.11771997,37.2644643,37.62334976,120.6524,31.47836796,5.058363899,61.51976646
2020/3/19,62.58459394,73.36579892,246.9356479,80.33850576,35.63090542,37.77622931,116.1093677,27.36751557,3.697198438,48.90303683
2020/3/20,75.41957801,67.0630519,237.599883,70.94175208,28.30099619,36.94742895,115.1476848,26.49457042,5.434758237,51.85028593
2020/3/23,74.32844804,54.48444235,236.9391501,65.61450956,31.57176733,36.48814793,107.2869413,26.08355613,1.343171628,56.36702109
2020/3/24,59.02865796,68.48615617,234.0266459,66.67423775,31.34820574,32.04977055,104.6523785,23.22487606,2.922694113,40.78106393
2020/3/25,80.41772377,63.44265309,241.5421158,58.02760345,32.93280989,35.58714246,107.0894469,23.89226968,0.674755062,43.58333802
2020/3/26,98.27034413,83.13624553,268.1524847,74.24630391,37.78316115,38.33922752,122.5972708,27.2591756,2.702031596,54.65309487
2020/3/27,107.8143076,75.46305159,243.8040532,56.89422901,25.90167992,35.55733358,114.1682238,25.61597577,8.012170561,63.47742755
2020/3/30,97.25278075,84.14366625,270.3591635,74.65186052,52.76680059,36.29580738,116.6875549,29.03084843,5.230175797,55.46959165
2020/3/31,99.26821611,95.22908244,265.5158776,76.84277432,36.60088618,38.37547552,122.5128652,26.53430957,7.683060398,63.38072048
2020/4/1,109.9718517,92.50377527,258.5324056,77.13327503,37.91830054,36.05770519,118.2341909,26.7095509,7.393968959,64.09087331
2020/4/2,93.04530087,89.25593082,260.6144513,76.43608497,37.69304886,36.72543782,119.4683153,27.12496229,6.065434941,57.72479741
2020/4/3,91.38156654,84.86407228,250.1546082,67.77579025,38.30508204,37.45389048,120.7171988,26.48804794,6.385294231,54.8432226
2020/4/6,94.04612302,85.96592026,259.1303162,69.11343674,36.30210332,36.2825348,118.4526785,27.41504647,6.929206324,57.78079882
2020/4/7,100.971676,83.44598057,259.6281006,67.71485088,38.30703208,36.44878382,118.3088241,27.42462388,6.819369606,58.54321324
2020/4/8,108.9674235,84.50566471,268.2491113,68.67366257,38.39917755,39.71504258,121.7345953,28.69527066,7.553071559,59.56349279
2020/4/9,105.4139211,93.66092801,270.6428507,73.34068134,39.50974707,38.55740798,119.6848389,29.04126339,8.071453988,64.696177
2020/4/10,110.2863762,90.13092938,267.2783903,71.87610194,38.82080927,38.55084341,116.9045362,29.5577136,8.858376387,65.36724287
2020/4/13,111.9084612,105.7526593,275.9056074,81.69277672,41.97030536,39.30857578,118.7995354,29.41397275,9.188421764,65.30089784
2020/4/14,132.2843861,98.00803745,260.0802607,72.63757138,40.57735068,35.9711059,111.7862898,28.66955062,9.205778654,70.75131487
2020/4/15,139.5367288,102.8350569,277.6421864,80.16325629,42.62723657,38.73610878,124.0428568,29.89934286,8.840634332,65.21237263
2020/4/16,153.1024392,97.64469956,275.442049,84.16193808,41.63025737,39.43277398,124.8772683,28.88937727,8.73382934,65.44267172
2020/4/17,144.4038527,95.41379223,274.02956,81.87002871,39.52995264,39.46705527,128.7640723,29.25646154,8.145153111,59.87494535
2020/4/20,151.2842166,95.17673519,290.5933331,79.00362038,41.10578714,40.53220422,132.4036871,29.3510671,8.817283244,65.25770323
2020/4/21,148.9442952,94.91043786,292.651296,78.14846403,40.93285741,39.5330735,132.0234645,29.6660838,8.024382612,62.32198403
2020/4/22,136.8536784,94.28525229,282.6662044,73.02171777,39.63546058,37.99757724,129.3907613,29.17774859,7.704496497,60.73219926
2020/4/23,147.3927977,94.17308967,281.7437452,76.27969353,39.85809875,37.95028186,129.6327625,28.95976598,8.18119883,63.63769451
2020/4/24,136.2913101,92.814589,285.7428029,77.73832104,39.08381995,37.14855088,128.2185624,28.4117258,8.18121123,64.44906361
2020/4/27,144.5921494,92.31029831,282.2365502,77.08470402,38.3119789,35.79284594,129.3088418,28.19579495,8.795413293,67.34684155
2020/4/28,158.2853449,96.17976764,287.3179657,78.6003484,39.86109047,35.42498787,131.8151503,28.94949334,9.158072463,69.94530593
2020/4/29,155.6385347,101.0561824,292.8172587,82.58699305,41.65627288,36.6872785,137.2731549,29.14459881,9.702713995,70.55593346
2020/4/30,161.707347,98.758214,287.5753585,81.6923918,42.48581199,38.26324473,137.075561,29.11853073,10.58172248,76.71104579
2020/5/1,156.4073164,104.6809556,296.196039,91.0806388,42.79001634,41.56930435,142.5626496,31.46760861,11.33286015,71.05857201
2020/5/4,140.388037,108.9284006,301.6048028,95.72747331,43.84823285,41.54634026,143.9514032,31.63978535,10.58627236,67.04721697
2020/5/5,155.7334972,104.2725422,284.8058251,88.0546789,41.44276396,41.92664502,142.7471933,31.44992496,10.9871873,69.18129843
2020/5/6,155.2300592,110.9143935,290.6650575,90.11873856,41.86926297,41.66819016,143.0995514,31.61325716,10.34787368,69.38411243
2020/5/7,159.3165012,116.9329439,302.9187507,91.53056905,41.99892871,41.89862082,144.4495801,32.07193066,9.650810973,70.21225522
2020/5/8,154.6671473,107.992212,287.690616,92.5087142,40.78836584,43.32170616,142.3376677,30.84212435,10.17483321,70.97853652
2020/5/11,163.7947683,115.3650426,291.4609877,92.97360606,42.10638598,42.99530875,143.0826371,31.53888023,10.76490276,74.43387601
2020/5/12,159.4332234,115.8134212,293.387433,91.25409937,41.78652051,41.75508017,136.6559162,31.98592083,10.42053265,71.48840615
2020/5/13,163.4282579,113.7720022,288.2051164,92.57531243,43.0559133,41.75488274,137.2888389,32.25415816,10.07069099,70.22405129
2020/5/14,158.9400798,117.2397022,291.4296663,93.4688005,42.77535885,41.25916455,136.9619259,31.51700092,9.11735971,67.17313372
2020/5/15,163.0240866,110.7906823,289.7539832,90.07162481,42.31905359,40.21243188,133.6668122,29.6769547,9.571152293,69.53168016
2020/5/18,159.3416,112.5442753,291.6588638,90.4617454,41.41934455,41.11462713,144.6715844,30.93489881,9.314584856,67.70203449
2020/5/19,164.2049298,106.5245938,282.3399142,89.24703808,42.36585918,39.30685861,139.4889306,30.96160104,10.7390953,74.68951008
2020/5/20,162.3655615,108.0331791,282.5557107,90.71228774,42.18281834,39.9413309,140.9733799,30.94764245,11.12500519,75.03947481
2020/5/21,164.3052286,113.6635892,290.1296019,94.81170111,42.78536099,41.04859758,149.9852535,32.16759469,11.38517799,76.58959055
2020/5/22,166.6580448,115.500185,291.8630058,95.35685296,42.31666297,38.42945937,147.2722912,30.9175582,11.63610169,75.21429505
2020/5/25,163.0209964,117.4093195,291.9571942,98.51787188,43.65100256,37.33346736,140.7588179,29.09115559,11.82006469,75.08956675
2020/5/26,165.3432293,118.3419185,282.5189926,92.93134201,41.8682365,37.101426,147.4161596,29.94245199,12.04166256,76.75805414
2020/5/27,164.6653839,122.1016045,290.3192817,95.4463387,43.10008243,38.18523842,149.4264272,31.81002495,12.35429424,80.50715053
2020/5/28,165.5224493,117.3813881,289.0865538,94.45456882,42.47769155,37.95936633,149.756348,34.02634772,13.27022703,83.12768879
2020/5/29,162.217284,120.2606326,287.9051469,94.26056181,42.0486293,38.53260999,147.1116126,32.99854,13.12730148,82.49961524
2020/6/1,168.2431243,117.2926891,285.4520734,91.13500143,41.96891989,38.1507648,144.7203861,33.22233574,12.83991542,81.14444998
2020/6/2,181.1724249,118.6341596,289.3512118,91.35128995,42.78549819,39.78155856,150.3112208,35.17079792,13.95859029,86.8088131
2020/6/3,177.0385178,127.4665646,293.3294648,94.23796043,44.14229856,40.27150801,149.2220272,34.79754744,13.34013845,85.07698036
2020/6/4,177.8234788,127.2244415,295.1183235,96.56650706,42.70314817,39.83048009,147.8807042,34.52615232,14.95086162,90.1701631
2020/6/5,174.5236645,131.8257381,299.9716984,97.7749528,43.62051457,39.81920138,150.3419703,35.96312563,14.89163623,89.69407518
